PerNo,yyyy,PerStatus,sex,工作分類,職等,廠區代碼,管理層級,工作資歷1,工作資歷2,工作資歷3,工作資歷4,工作資歷5,專案時數,專案總數,當前專案角色,特殊專案佔比,工作地點,訓練時數A,訓練時數B,訓練時數C,生產總額,榮譽數,是否升遷,升遷速度,近三月請假數A,近一年請假數A,近三月請假數B,近一年請假數B,出差數A,出差數B,出差集中度,年度績效等級A,年度績效等級B,年度績效等級C,年齡層級,婚姻狀況,年資層級A,年資層級B,年資層級C,任職前工作平均年數,眷屬量,通勤成本,歸屬部門
5572,2015,0,1.0,1.0,3.0,13.0,6.0,0.0,0.0,1.0,0.0,0.0,22.0,2.0,5.0,9.0,6.0,0.0,0.0,3.0,8.0,2.0,0.0,2.0,4.0,8.0,0.0,0.0,1.0,0.0,1.0,6.0,1.0,4.0,8.0,1.0,4.0,4.0,0.0,0.0,2.0,8.0,13084.0
5573,2015,0,1.0,1.0,2.0,13.0,4.0,0.0,0.0,1.0,0.0,1.0,23.0,2.0,5.0,15.0,6.0,0.0,0.0,3.0,21.0,3.0,1.0,1.0,3.0,6.0,0.0,0.0,4.0,0.0,3.0,6.0,1.0,4.0,7.0,1.0,4.0,4.0,0.0,0.0,0.0,6.0,13147.0
5574,2015,0,0.0,2.0,4.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,4.0,0.0,8.0,1.0,3.0,2.0,8.0,1.0,4.0,3.0,2.0,1.0,1.0,9.0,18025.0
5575,2015,0,1.0,1.0,3.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,2.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,6.0,10.0,2.0,10.0,1.0,4.0,4.0,1.0,1.0,3.0,8.0,13191.0
5577,2015,0,1.0,1.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,5.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,7.0,0.0,0.0,5.0,0.0,1.0,5.0,6.0,2.0,13.0,1.0,8.0,8.0,1.0,1.0,0.0,8.0,14048.0
5578,2015,0,1.0,1.0,2.0,13.0,4.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,0.0,11.0,0.0,0.0,1.0,3.0,2.0,0.0,3.0,7.0,6.0,0.0,0.0,3.0,1.0,5.0,3.0,1.0,4.0,9.0,1.0,4.0,4.0,0.0,0.0,3.0,10.0,13159.0
5581,2015,0,1.0,1.0,3.0,19.0,5.0,0.0,1.0,1.0,0.0,1.0,23.0,2.0,1.0,1.0,6.0,2.0,0.0,6.0,11.0,4.0,0.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,8.0,19135.0
5582,2015,0,1.0,2.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,1.0,0.0,1.0,6.0,5.0,2.0,9.0,1.0,4.0,4.0,0.0,0.0,0.0,8.0,20208.0
5583,2015,0,0.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,15.0,6.0,0.0,0.0,2.0,8.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,3.0,0.0,2.0,5.0,7.0,5.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,8.0,14077.0
5589,2015,0,0.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,5.0,1.0,3.0,2.0,2.0,2.0,2.0,9.0,20069.0
5592,2015,0,1.0,1.0,4.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,7.0,1.0,4.0,2.0,4.0,0.0,0.0,8.0,20130.0
5593,2015,0,1.0,1.0,3.0,19.0,1.0,0.0,1.0,0.0,1.0,1.0,23.0,2.0,1.0,5.0,6.0,0.0,0.0,1.0,10.0,4.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,5.0,1.0,3.0,3.0,0.0,1.0,1.0,8.0,19043.0
5594,2015,0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,2.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,2.0,13.0,1.0,8.0,5.0,5.0,2.0,1.0,8.0,13151.0
5597,2015,0,1.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,1.0,6.0,0.0,0.0,2.0,6.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,2.0,5.0,1.0,2.0,2.0,1.0,1.0,0.0,8.0,2197.0
5600,2015,0,1.0,1.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,3.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,5.0,12.0,1.0,5.0,5.0,0.0,1.0,1.0,8.0,8206.0
5604,2015,0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,1.0,2.0,1.0,6.0,0.0,0.0,2.0,7.0,0.0,0.0,2.0,5.0,6.0,0.0,0.0,1.0,0.0,2.0,5.0,10.0,2.0,8.0,1.0,2.0,1.0,2.0,2.0,0.0,8.0,13049.0
5605,2015,0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,2.0,5.0,0.0,0.0,1.0,7.0,1.0,0.0,7.0,4.0,7.0,0.0,0.0,1.0,1.0,1.0,6.0,1.0,5.0,11.0,1.0,6.0,6.0,0.0,0.0,2.0,8.0,8194.0
5610,2015,0,1.0,1.0,3.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,6.0,5.0,7.0,5.0,0.0,0.0,5.0,4.0,1.0,0.0,1.0,3.0,6.0,0.0,0.0,5.0,0.0,1.0,2.0,9.0,5.0,11.0,1.0,7.0,6.0,1.0,1.0,1.0,9.0,16070.0
5614,2015,0,0.0,2.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,1.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,2.0,11.0,1.0,6.0,5.0,2.0,1.0,2.0,8.0,16121.0
5616,2015,0,1.0,1.0,3.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,3.0,5.0,0.0,0.0,3.0,9.0,2.0,0.0,2.0,2.0,6.0,0.0,0.0,2.0,1.0,2.0,6.0,1.0,4.0,8.0,1.0,3.0,2.0,1.0,2.0,1.0,9.0,16001.0
5618,2015,0,1.0,1.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,1.0,0.0,1.0,4.0,1.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,2.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,7.0,19035.0
5619,2015,0,1.0,1.0,7.0,11.0,1.0,0.0,0.0,1.0,0.0,1.0,22.0,1.0,5.0,0.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,1.0,2.0,8.0,0.0,0.0,1.0,0.0,1.0,5.0,8.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,9.0,11182.0
5622,2015,0,0.0,2.0,7.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,1.0,5.0,6.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,2.0,7.0,1.0,5.0,2.0,5.0,2.0,2.0,8.0,2058.0
5623,2015,0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,3.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,5.0,5.0,2.0,2.0,2.0,0.0,0.0,1.0,8.0,8074.0
5625,2015,0,1.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,3.0,3.0,0.0,0.0,1.0,6.0,0.0,0.0,4.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,3.0,2.0,6.0,1.0,3.0,3.0,0.0,0.0,1.0,8.0,20017.0
5627,2015,0,1.0,1.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,1.0,2.0,5.0,1.0,0.0,0.0,12.0,0.0,1.0,1.0,5.0,6.0,0.0,0.0,1.0,1.0,1.0,6.0,1.0,4.0,5.0,1.0,2.0,2.0,0.0,0.0,0.0,8.0,8012.0
5629,2015,0,0.0,1.0,4.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,3.0,9.0,0.0,0.0,3.0,1.0,3.0,1.0,8.0,2.0,7.0,1.0,4.0,2.0,4.0,1.0,2.0,9.0,17041.0
5631,2015,0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,5.0,0.0,0.0,3.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,9.0,7.0,2.0,6.0,2.0,4.0,4.0,0.0,1.0,0.0,8.0,8157.0
5632,2015,0,0.0,1.0,4.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,5.0,8.0,0.0,0.0,4.0,1.0,3.0,1.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,17108.0
5635,2015,0,0.0,1.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,2.0,1.0,6.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,1.0,1.0,0.0,2.0,7.0,5.0,7.0,2.0,4.0,2.0,3.0,3.0,0.0,14.0,20208.0
5636,2015,0,0.0,2.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,8.0,2.0,9.0,1.0,6.0,6.0,0.0,1.0,3.0,8.0,13147.0
5642,2015,0,0.0,2.0,4.0,19.0,4.0,0.0,0.0,1.0,0.0,0.0,23.0,5.0,2.0,1.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,5.0,7.0,2.0,3.0,2.0,4.0,2.0,2.0,8.0,19043.0
5644,2015,0,1.0,1.0,3.0,8.0,4.0,0.0,0.0,0.0,0.0,1.0,22.0,4.0,1.0,3.0,3.0,0.0,2.0,0.0,19.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,5.0,7.0,1.0,2.0,2.0,0.0,0.0,0.0,8.0,8012.0
5647,2015,0,1.0,1.0,2.0,14.0,6.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,1.0,1.0,6.0,0.0,1.0,1.0,10.0,1.0,0.0,3.0,0.0,6.0,0.0,0.0,2.0,1.0,2.0,4.0,1.0,4.0,9.0,1.0,5.0,5.0,0.0,0.0,1.0,8.0,14105.0
5651,2015,0,1.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,6.0,5.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,2101.0
5652,2015,0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,2.0,6.0,0.0,0.0,1.0,7.0,2.0,0.0,7.0,5.0,6.0,0.0,0.0,1.0,0.0,2.0,2.0,10.0,5.0,12.0,1.0,7.0,7.0,0.0,0.0,1.0,8.0,13191.0
5653,2015,0,1.0,1.0,3.0,14.0,6.0,0.0,0.0,0.0,1.0,1.0,23.0,4.0,1.0,14.0,5.0,0.0,1.0,1.0,5.0,0.0,0.0,2.0,6.0,6.0,0.0,0.0,4.0,1.0,2.0,7.0,1.0,5.0,11.0,1.0,6.0,6.0,0.0,0.0,2.0,8.0,14077.0
5658,2015,0,0.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,4.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,2.0,8.0,1.0,5.0,4.0,2.0,1.0,2.0,9.0,14053.0
5659,2015,0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,1.0,5.0,3.0,5.0,2.0,0.0,1.0,5.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,8.0,8012.0
5661,2015,0,0.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,0.0,6.0,0.0,0.0,4.0,13.0,0.0,0.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,7.0,1.0,3.0,1.0,3.0,1.0,3.0,8.0,20054.0
5662,2015,0,1.0,1.0,4.0,20.0,4.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,16.0,0.0,0.0,4.0,5.0,7.0,0.0,0.0,2.0,0.0,1.0,6.0,10.0,2.0,8.0,1.0,3.0,3.0,0.0,0.0,1.0,4.0,20017.0
5670,2015,0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,12.0,1.0,8.0,8.0,0.0,1.0,1.0,8.0,8145.0
5671,2015,0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,5.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,8.0,5.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,6.0,8145.0
5673,2015,0,1.0,1.0,2.0,8.0,6.0,0.0,0.0,0.0,0.0,1.0,23.0,7.0,1.0,2.0,6.0,0.0,2.0,1.0,20.0,2.0,1.0,1.0,1.0,6.0,0.0,0.0,2.0,2.0,2.0,4.0,1.0,4.0,7.0,1.0,3.0,3.0,0.0,0.0,3.0,8.0,8074.0
5674,2015,0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,1.0,0.0,6.0,0.0,2.0,3.0,18.0,1.0,1.0,1.0,2.0,8.0,0.0,0.0,2.0,1.0,3.0,10.0,1.0,4.0,4.0,1.0,2.0,2.0,0.0,0.0,1.0,6.0,13049.0
5676,2015,0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,11.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,1.0,0.0,2.0,10.0,5.0,5.0,8.0,1.0,3.0,1.0,4.0,1.0,1.0,10.0,14195.0
5677,2015,0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,2.0,6.0,0.0,0.0,1.0,4.0,1.0,0.0,2.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,5.0,8.0,1.0,4.0,4.0,0.0,0.0,2.0,8.0,2058.0
5678,2015,0,0.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,3.0,3.0,6.0,0.0,0.0,1.0,8.0,0.0,0.0,2.0,7.0,6.0,0.0,0.0,2.0,0.0,2.0,10.0,5.0,2.0,8.0,2.0,4.0,4.0,0.0,0.0,1.0,13.0,14048.0
5679,2015,0,0.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,6.0,0.0,0.0,3.0,1.0,4.0,10.0,4.0,5.0,10.0,1.0,6.0,5.0,2.0,1.0,3.0,9.0,4010.0
5690,2015,0,1.0,1.0,4.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,3.0,6.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,5.0,0.0,5.0,10.0,1.0,5.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,8.0,11182.0
5691,2015,0,1.0,1.0,3.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,1.0,0.0,6.0,1.0,0.0,1.0,12.0,4.0,0.0,1.0,3.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,6.0,1.0,3.0,3.0,0.0,0.0,2.0,8.0,19035.0
5693,2015,0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,2.0,6.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,2.0,11.0,1.0,5.0,4.0,2.0,1.0,1.0,9.0,14195.0
5698,2015,0,0.0,2.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,11.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,1.0,5.0,10.0,5.0,2.0,7.0,1.0,4.0,3.0,2.0,1.0,2.0,8.0,14195.0
5699,2015,0,0.0,1.0,7.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,1.0,6.0,0.0,1.0,6.0,9.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,1.0,1.0,2.0,5.0,1.0,4.0,5.0,2.0,2.0,1.0,1.0,1.0,0.0,8.0,17041.0
5700,2015,0,1.0,1.0,2.0,10.0,6.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,1.0,2.0,6.0,0.0,0.0,3.0,4.0,2.0,1.0,1.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,7.0,10.0,5.0,6.0,1.0,3.0,3.0,0.0,0.0,1.0,8.0,10011.0
5701,2015,0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,1.0,1.0,5.0,1.0,0.0,4.0,6.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,5.0,6.0,1.0,2.0,1.0,2.0,2.0,1.0,8.0,8145.0
5702,2015,0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,3.0,5.0,0.0,1.0,5.0,0.0,0.0,3.0,5.0,6.0,0.0,0.0,4.0,0.0,3.0,7.0,3.0,2.0,13.0,1.0,6.0,2.0,7.0,1.0,2.0,8.0,14195.0
5707,2015,0,0.0,1.0,4.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,21.0,1.0,5.0,0.0,6.0,0.0,0.0,3.0,6.0,0.0,0.0,2.0,3.0,8.0,0.0,0.0,1.0,0.0,0.0,10.0,4.0,5.0,5.0,1.0,2.0,2.0,1.0,1.0,2.0,9.0,10155.0
5709,2015,0,1.0,1.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,11.0,0.0,0.0,1.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,4.0,9.0,1.0,5.0,5.0,0.0,0.0,0.0,6.0,20130.0
5710,2015,0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,2.0,3.0,8.0,0.0,0.0,1.0,0.0,1.0,10.0,10.0,2.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,8.0,2058.0
5714,2015,0,0.0,1.0,7.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,19166.0
5720,2015,0,1.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,3.0,5.0,1.0,0.0,2.0,19.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,16070.0
5721,2015,0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,5.0,5.0,6.0,2.0,0.0,7.0,16.0,1.0,0.0,1.0,2.0,8.0,0.0,1.0,1.0,0.0,1.0,1.0,9.0,5.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,10.0,13049.0
5722,2015,0,0.0,1.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,1.0,0.0,3.0,1.0,1.0,0.0,3.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,6.0,2.0,5.0,1.0,3.0,2.0,1.0,1.0,2.0,14.0,2197.0
5725,2015,0,1.0,1.0,2.0,8.0,6.0,0.0,0.0,0.0,0.0,1.0,23.0,4.0,1.0,0.0,6.0,0.0,0.0,1.0,18.0,0.0,0.0,3.0,2.0,7.0,0.0,0.0,2.0,1.0,2.0,4.0,1.0,5.0,11.0,1.0,6.0,6.0,0.0,0.0,0.0,8.0,8126.0
5727,2015,0,1.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,1.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,2.0,11.0,1.0,5.0,5.0,1.0,1.0,2.0,9.0,16059.0
5729,2015,0,1.0,1.0,7.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,1.0,1.0,0.0,0.0,3.0,9.0,1.0,0.0,2.0,3.0,9.0,0.0,0.0,1.0,0.0,1.0,10.0,1.0,5.0,5.0,2.0,2.0,2.0,1.0,1.0,0.0,9.0,11182.0
5730,2015,0,1.0,1.0,4.0,19.0,4.0,0.0,0.0,0.0,0.0,1.0,21.0,1.0,5.0,0.0,6.0,1.0,0.0,2.0,5.0,1.0,0.0,1.0,4.0,9.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,4.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,14.0,19035.0
5732,2015,0,0.0,2.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,11.0,2.0,6.0,5.0,2.0,1.0,2.0,9.0,20037.0
5734,2015,0,0.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,5.0,0.0,2.0,5.0,0.0,0.0,2.0,2.0,10.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,5.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,8.0,14067.0
5738,2015,0,0.0,1.0,4.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,7.0,1.0,4.0,4.0,1.0,1.0,2.0,10.0,20069.0
5740,2015,0,1.0,1.0,2.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,2.0,0.0,3.0,7.0,4.0,5.0,12.0,1.0,6.0,2.0,7.0,2.0,1.0,8.0,20037.0
5741,2015,0,1.0,1.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,2.0,6.0,0.0,0.0,4.0,6.0,2.0,0.0,2.0,1.0,6.0,0.0,0.0,2.0,0.0,7.0,5.0,8.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,10.0,19166.0
5743,2015,0,1.0,2.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,5.0,11.0,6.0,0.0,0.0,1.0,6.0,1.0,0.0,2.0,5.0,10.0,0.0,0.0,1.0,0.0,0.0,10.0,6.0,5.0,9.0,2.0,5.0,3.0,3.0,1.0,0.0,8.0,19043.0
5744,2015,0,0.0,1.0,4.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,1.0,5.0,15.0,6.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0,1.0,9.0,0.0,0.0,1.0,1.0,0.0,10.0,8.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,8.0,20019.0
5746,2015,0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,0.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,5.0,0.0,0.0,2.0,0.0,1.0,5.0,1.0,5.0,4.0,1.0,2.0,2.0,0.0,0.0,2.0,11.0,8145.0
5749,2015,0,1.0,1.0,3.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,1.0,4.0,6.0,0.0,0.0,2.0,6.0,0.0,1.0,1.0,3.0,5.0,0.0,0.0,3.0,1.0,1.0,10.0,1.0,5.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,8.0,17112.0
5751,2015,0,1.0,1.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,0.0,6.0,0.0,0.0,1.0,16.0,0.0,1.0,1.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,5.0,6.0,1.0,2.0,2.0,0.0,0.0,1.0,8.0,20054.0
5756,2015,0,0.0,1.0,1.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,3.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,9.0,1.0,6.0,5.0,1.0,1.0,1.0,8.0,19166.0
