PerNo,yyyy,PerStatus,sex,工作分類,職等,廠區代碼,管理層級,工作資歷1,工作資歷2,工作資歷3,工作資歷4,工作資歷5,專案時數,專案總數,當前專案角色,特殊專案佔比,工作地點,訓練時數A,訓練時數B,訓練時數C,生產總額,榮譽數,是否升遷,升遷速度,近三月請假數A,近一年請假數A,近三月請假數B,近一年請假數B,出差數A,出差數B,出差集中度,年度績效等級A,年度績效等級B,年度績效等級C,年齡層級,婚姻狀況,年資層級A,年資層級B,年資層級C,任職前工作平均年數,眷屬量,通勤成本,歸屬部門
2384,2016,1,0.0,2.0,4.0,18.0,1.0,0.0,1.0,0.0,0.0,0.0,22.0,2.0,5.0,1.0,6.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,6.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,6.0,18002.0
2394,2016,1,1.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,5.0,0.0,6.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,3.0,6.0,0.0,0.0,2.0,0.0,1.0,5.0,9.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,2101.0
2416,2016,1,1.0,1.0,2.0,10.0,4.0,0.0,0.0,0.0,0.0,1.0,22.0,3.0,1.0,1.0,6.0,0.0,1.0,2.0,31.0,3.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,1.0,1.0,7.0,1.0,4.0,8.0,1.0,3.0,3.0,0.0,0.0,1.0,8.0,10011.0
2442,2016,1,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,5.0,12.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,6.0,9.0,0.0,0.0,1.0,1.0,0.0,5.0,9.0,5.0,5.0,1.0,2.0,2.0,1.0,1.0,0.0,8.0,13084.0
2617,2016,1,1.0,1.0,7.0,10.0,1.0,0.0,1.0,0.0,0.0,1.0,23.0,2.0,5.0,2.0,6.0,0.0,0.0,5.0,14.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,8.0,10011.0
2788,2016,1,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,1.0,6.0,2.0,0.0,3.0,10.0,0.0,0.0,1.0,3.0,8.0,0.0,0.0,1.0,0.0,3.0,10.0,4.0,2.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,8.0,14105.0
2815,2016,1,1.0,1.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,3.0,0.0,3.0,5.0,8.0,5.0,4.0,1.0,2.0,1.0,2.0,1.0,0.0,8.0,5027.0
2823,2016,1,1.0,1.0,1.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,3.0,8.0,1.0,4.0,4.0,1.0,1.0,0.0,8.0,19039.0
2901,2016,1,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,15.0,6.0,0.0,0.0,1.0,9.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,2.0,0.0,1.0,7.0,5.0,6.0,1.0,2.0,1.0,1.0,0.0,2.0,8.0,20019.0
2916,2016,1,0.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,0.0,5.0,1.0,4.0,3.0,26.0,0.0,1.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,4.0,5.0,2.0,2.0,1.0,2.0,1.0,0.0,9.0,16178.0
2928,2016,1,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,1.0,1.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,8.0,0.0,0.0,1.0,0.0,1.0,10.0,2.0,2.0,5.0,1.0,3.0,3.0,0.0,0.0,0.0,8.0,20130.0
2953,2016,1,1.0,2.0,2.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,1.0,0.0,6.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,2.0,8.0,0.0,0.0,3.0,1.0,3.0,3.0,1.0,4.0,11.0,1.0,6.0,2.0,8.0,2.0,0.0,8.0,20123.0
2968,2016,1,0.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,14.0,1.0,1.0,1.0,6.0,10.0,1.0,1.0,2.0,0.0,4.0,5.0,8.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,14040.0
2976,2016,1,0.0,1.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,5.0,0.0,6.0,8.0,0.0,2.0,10.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,2.0,0.0,1.0,1.0,10.0,4.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,8.0,19043.0
2983,2016,1,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,0.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,6.0,8.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,5.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,8.0,8162.0
3026,2016,1,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,1.0,6.0,0.0,0.0,2.0,17.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,5.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,8.0,13049.0
3048,2016,1,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,5.0,3.0,6.0,0.0,0.0,1.0,12.0,1.0,0.0,1.0,3.0,5.0,0.0,0.0,2.0,0.0,1.0,10.0,1.0,5.0,5.0,1.0,2.0,2.0,2.0,1.0,0.0,8.0,13034.0
3069,2016,1,1.0,1.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,5.0,1.0,6.0,0.0,0.0,2.0,10.0,1.0,0.0,1.0,3.0,8.0,1.0,6.0,0.0,0.0,0.0,10.0,1.0,3.0,6.0,1.0,3.0,1.0,4.0,1.0,2.0,8.0,19135.0
3100,2016,1,0.0,2.0,4.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,6.0,10.0,0.0,0.0,1.0,1.0,1.0,2.0,7.0,2.0,7.0,2.0,3.0,2.0,3.0,1.0,1.0,8.0,20134.0
3155,2016,1,1.0,1.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,0.0,6.0,0.0,0.0,1.0,16.0,0.0,1.0,1.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,5.0,6.0,1.0,2.0,2.0,0.0,0.0,2.0,8.0,20019.0
3163,2016,1,1.0,1.0,3.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,1.0,1.0,6.0,0.0,0.0,3.0,20.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,2.0,1.0,6.0,2.0,1.0,5.0,5.0,2.0,2.0,1.0,1.0,1.0,0.0,6.0,20037.0
3180,2016,1,1.0,1.0,4.0,8.0,6.0,0.0,0.0,0.0,0.0,1.0,22.0,5.0,1.0,1.0,5.0,0.0,0.0,3.0,12.0,1.0,0.0,3.0,6.0,6.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,4.0,5.0,2.0,2.0,2.0,0.0,0.0,1.0,8.0,8162.0
3203,2016,1,1.0,2.0,7.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,3.0,6.0,0.0,0.0,1.0,0.0,2.0,5.0,4.0,2.0,11.0,1.0,6.0,5.0,2.0,2.0,2.0,8.0,13087.0
3219,2016,1,1.0,1.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0,1.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,4.0,10.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,3.0,4.0,2.0,2.0,2.0,0.0,0.0,1.0,8.0,5103.0
3329,2016,1,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,8181.0
3341,2016,1,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,5.0,1.0,6.0,0.0,0.0,7.0,10.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,1.0,1.0,10.0,1.0,4.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,8.0,13159.0
3356,2016,1,0.0,1.0,7.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,5.0,0.0,6.0,0.0,0.0,4.0,8.0,0.0,0.0,2.0,5.0,9.0,4.0,3.0,2.0,0.0,3.0,5.0,10.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,8.0,17041.0
3438,2016,1,0.0,1.0,3.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,0.0,6.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,4.0,12.0,1.0,6.0,6.0,1.0,2.0,1.0,8.0,8074.0
3442,2016,1,1.0,1.0,7.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,7.0,6.0,2.0,0.0,6.0,5.0,1.0,0.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,9.0,10008.0
3458,2016,1,1.0,1.0,4.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,11.0,10155.0
3491,2016,1,1.0,1.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,15.0,0.0,0.0,2.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,6.0,7.0,2.0,12.0,1.0,4.0,4.0,2.0,1.0,2.0,8.0,8074.0
3530,2016,1,1.0,1.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,7.0,2.0,6.0,1.0,4.0,4.0,0.0,0.0,1.0,9.0,9044.0
3550,2016,1,1.0,1.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,1.0,6.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,9.0,1.0,3.0,1.0,3.0,1.0,2.0,8.0,20192.0
3579,2016,1,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,3.0,6.0,0.0,0.0,1.0,7.0,0.0,0.0,7.0,4.0,7.0,0.0,0.0,3.0,0.0,3.0,6.0,8.0,5.0,11.0,1.0,6.0,6.0,1.0,1.0,1.0,8.0,14048.0
3592,2016,1,1.0,1.0,4.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,0.0,6.0,1.0,0.0,4.0,5.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,2.0,9.0,1.0,4.0,2.0,3.0,2.0,2.0,8.0,20054.0
3622,2016,1,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,1.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,5.0,9.0,0.0,0.0,1.0,0.0,0.0,9.0,6.0,2.0,6.0,1.0,4.0,3.0,1.0,0.0,0.0,8.0,4010.0
3623,2016,1,1.0,1.0,3.0,8.0,6.0,0.0,0.0,0.0,0.0,1.0,23.0,5.0,1.0,12.0,5.0,0.0,0.0,1.0,7.0,0.0,0.0,2.0,5.0,6.0,0.0,0.0,2.0,0.0,10.0,4.0,1.0,5.0,11.0,1.0,6.0,6.0,0.0,0.0,1.0,8.0,8012.0
3765,2016,1,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,0.0,5.0,0.0,13.0,1.0,8.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,1.0,3.0,0.0,10.0,1.0,4.0,5.0,1.0,2.0,2.0,1.0,1.0,2.0,8.0,8145.0
3812,2016,1,0.0,1.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,5.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,3.0,6.0,0.0,0.0,1.0,0.0,2.0,5.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,9.0,16059.0
3857,2016,1,1.0,1.0,3.0,13.0,4.0,0.0,0.0,1.0,0.0,0.0,23.0,1.0,5.0,2.0,6.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,9.0,6.0,0.0,0.0,10.0,0.0,12.0,7.0,1.0,2.0,12.0,1.0,8.0,7.0,1.0,1.0,1.0,8.0,13034.0
3974,2016,1,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,6.0,2.0,2.0,2.0,0.0,0.0,0.0,8.0,2058.0
4143,2016,1,1.0,1.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,5.0,2.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,19135.0
4172,2016,1,1.0,1.0,7.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,2.0,4.0,0.0,0.0,7.0,16.0,1.0,0.0,1.0,4.0,5.0,0.0,0.0,3.0,0.0,2.0,5.0,9.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,10.0,11051.0
4185,2016,1,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,1.0,1.0,3.0,2.0,0.0,1.0,12.0,0.0,0.0,1.0,6.0,7.0,0.0,0.0,2.0,0.0,1.0,5.0,1.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,9.0,8126.0
4227,2016,1,0.0,1.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,3.0,5.0,0.0,0.0,3.0,100.0,0.0,0.0,2.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,8.0,5.0,4.0,2.0,2.0,1.0,2.0,1.0,0.0,10.0,16070.0
4298,2016,1,1.0,1.0,7.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,1.0,1.0,1.0,0.0,4.0,66.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,1.0,0.0,1.0,5.0,4.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,6.0,11182.0
4408,2016,1,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,19.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,5.0,6.0,2.0,2.0,2.0,1.0,1.0,0.0,8.0,13049.0
4494,2016,1,1.0,1.0,2.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,9.0,1.0,3.0,1.0,5.0,1.0,2.0,8.0,20019.0
4556,2016,1,1.0,1.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,8.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,2.0,0.0,2.0,2.0,5.0,2.0,11.0,1.0,6.0,6.0,0.0,0.0,1.0,8.0,4045.0
4562,2016,1,1.0,2.0,2.0,10.0,4.0,0.0,0.0,0.0,1.0,1.0,22.0,2.0,5.0,0.0,6.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9.0,8.0,0.0,0.0,1.0,0.0,1.0,4.0,9.0,2.0,9.0,1.0,5.0,5.0,0.0,0.0,2.0,8.0,10155.0
4584,2016,1,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,12.0,6.0,8.0,0.0,7.0,3.0,1.0,0.0,2.0,5.0,6.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,5.0,4.0,2.0,2.0,2.0,0.0,0.0,1.0,8.0,13084.0
4658,2016,1,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,4.0,6.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,2.0,12.0,2.0,7.0,7.0,0.0,0.0,0.0,9.0,20127.0
4686,2016,1,1.0,1.0,7.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,5.0,2.0,6.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,10008.0
4727,2016,1,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,2.0,6.0,0.0,1.0,1.0,16.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,1.0,1.0,0.0,5.0,8.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,6.0,8074.0
4884,2016,1,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,3.0,6.0,2.0,2.0,2.0,1.0,1.0,0.0,8.0,20127.0
4931,2016,1,0.0,2.0,7.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,2.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,2.0,1.0,1.0,5.0,1.0,2.0,5.0,2.0,3.0,2.0,2.0,1.0,0.0,8.0,17144.0
5043,2016,1,0.0,1.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,5.0,2.0,6.0,0.0,0.0,3.0,5.0,2.0,0.0,1.0,3.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,9.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,19004.0
5099,2016,1,1.0,1.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,1.0,0.0,6.0,0.0,0.0,1.0,12.0,0.0,1.0,1.0,6.0,10.0,0.0,0.0,1.0,2.0,0.0,6.0,1.0,5.0,6.0,1.0,4.0,1.0,4.0,0.0,1.0,8.0,20127.0
5119,2016,1,1.0,1.0,3.0,14.0,1.0,1.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,2.0,6.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,4.0,5.0,1.0,3.0,3.0,0.0,0.0,0.0,15.0,14105.0
5149,2016,1,1.0,1.0,4.0,13.0,4.0,0.0,0.0,1.0,0.0,0.0,22.0,3.0,5.0,0.0,6.0,2.0,0.0,3.0,2.0,3.0,0.0,2.0,2.0,8.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,5.0,6.0,1.0,3.0,2.0,2.0,1.0,2.0,8.0,13159.0
5454,2016,1,1.0,1.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,7.0,3.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,1.0,0.0,2.0,1.0,9.0,2.0,7.0,3.0,4.0,1.0,5.0,1.0,0.0,5.0,20089.0
5486,2016,1,0.0,1.0,3.0,20.0,4.0,0.0,1.0,0.0,0.0,0.0,21.0,2.0,5.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,10.0,0.0,0.0,2.0,0.0,3.0,4.0,3.0,2.0,8.0,1.0,4.0,1.0,5.0,1.0,3.0,8.0,20017.0
5581,2016,1,1.0,1.0,3.0,19.0,6.0,0.0,1.0,1.0,0.0,1.0,23.0,3.0,1.0,2.0,6.0,0.0,2.0,1.0,14.0,4.0,0.0,1.0,3.0,5.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,4.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,8.0,19135.0
5600,2016,1,1.0,1.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,5.0,6.0,0.0,0.0,1.0,0.0,6.0,3.0,1.0,5.0,12.0,1.0,6.0,6.0,0.0,1.0,1.0,8.0,8206.0
5625,2016,1,1.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,3.0,2.0,7.0,1.0,3.0,3.0,0.0,0.0,1.0,8.0,20017.0
5644,2016,1,1.0,1.0,3.0,8.0,4.0,0.0,0.0,0.0,0.0,1.0,22.0,3.0,5.0,1.0,3.0,0.0,0.0,1.0,12.0,0.0,0.0,2.0,1.0,7.0,0.0,0.0,1.0,0.0,1.0,2.0,8.0,3.0,7.0,1.0,3.0,3.0,0.0,0.0,0.0,8.0,8012.0
5662,2016,1,1.0,1.0,4.0,20.0,4.0,0.0,0.0,0.0,0.0,1.0,22.0,3.0,5.0,1.0,3.0,0.0,0.0,1.0,14.0,0.0,0.0,4.0,4.0,8.0,0.0,0.0,2.0,0.0,1.0,6.0,6.0,2.0,8.0,1.0,3.0,3.0,0.0,0.0,1.0,4.0,20017.0
5674,2016,1,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,1.0,1.0,6.0,0.0,0.0,1.0,17.0,0.0,0.0,1.0,2.0,8.0,0.0,0.0,3.0,0.0,3.0,10.0,1.0,5.0,5.0,1.0,2.0,2.0,0.0,0.0,1.0,6.0,13049.0
5687,2016,1,1.0,2.0,3.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,7.0,6.0,0.0,0.0,2.0,2.0,2.0,7.0,1.0,2.0,12.0,1.0,6.0,2.0,7.0,2.0,1.0,6.0,13159.0
5721,2016,1,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,2.0,1.0,6.0,0.0,15.0,5.0,14.0,1.0,0.0,2.0,2.0,7.0,0.0,0.0,1.0,6.0,1.0,1.0,1.0,5.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,10.0,13049.0
5738,2016,1,0.0,1.0,4.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,10.0,2.0,8.0,0.0,0.0,0.0,1.0,2.0,5.0,8.0,1.0,4.0,4.0,1.0,1.0,2.0,10.0,20069.0
5858,2016,1,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,21.0,1.0,0.0,4.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,9.0,4.0,6.0,1.0,3.0,3.0,0.0,0.0,1.0,6.0,8157.0
5863,2016,1,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,1.0,6.0,0.0,15.0,1.0,4.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,1.0,9.0,1.0,1.0,7.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,8.0,20037.0
5894,2016,1,0.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,9.0,20130.0
5902,2016,1,1.0,1.0,7.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,2.0,7.0,1.0,3.0,1.0,0.0,2.0,5.0,4.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,10.0,11182.0
5953,2016,1,0.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,3.0,1.0,0.0,0.0,5.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,11.0,1.0,4.0,3.0,1.0,1.0,1.0,8.0,14067.0
6023,2016,1,1.0,1.0,7.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,8.0,10155.0
6080,2016,1,1.0,1.0,2.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,1.0,0.0,6.0,0.0,0.0,5.0,8.0,1.0,0.0,1.0,2.0,5.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,5.0,7.0,1.0,4.0,1.0,5.0,3.0,0.0,8.0,20184.0
6100,2016,1,1.0,1.0,2.0,18.0,4.0,0.0,1.0,0.0,1.0,0.0,23.0,2.0,5.0,1.0,6.0,0.0,2.0,1.0,5.0,1.0,0.0,5.0,3.0,4.0,0.0,0.0,4.0,1.0,3.0,3.0,1.0,4.0,11.0,1.0,6.0,5.0,1.0,1.0,2.0,8.0,18025.0
